message,datetime,user,message_id
"$NIO $TSLA $BA $AAPL $UBER something is brewing in NIO, massive bullish pipeline, something is brewing, see you at $30!  :hundred_points:  :rocket: “This week, &quot;China Times&quot; learned from a person close to a large domestic automobile conglomerate that GAC NIO is about to usher in the first financing in the second half of this year, and the overall scale may be as high as several billion RMB. The above-mentioned sources revealed that due to an NDA, the details cannot be disclosed for the time being, but it is clear that GAC, which has received a huge amount of capital injection before, will have the confidence and major actions to change the industry pattern.”",2020-07-18T16:28:38Z,2876524,228885098
"$AAPL NEW ARTICLE : How Spotify Dominates Apple, Google And Amazon In Music [URL]",2020-07-18T16:15:07Z,1555408,228883484
"Most profitable trading community, 495% profits in an hour. I made over 87k in the last 10 months. Really awesome place for stocks, options, day &amp; swing trading, Check it out and make profit: trade4profits.weebly.com$AAPL $DJIA $NFLX $TWTR $AAL",2020-07-18T16:14:31Z,3793103,228883412
"! Most profitable trading community, 495% profits in an hour. I made over 87k in the last 10 months. Really awesome place for stocks, options, day &amp; swing trading, Check it out and make profit: trade4profits.weebly.com$XLF $VXRT $AAPL $ABIO $EQ",2020-07-18T16:14:31Z,3793103,228883410
$AAPL when is iphone12 release?,2020-07-18T16:10:43Z,2800336,228882944
$SPAQ Henrik just compared Fisker to $AAPL on Fox News  :eyes: ,2020-07-18T15:58:38Z,3456516,228881390
$AAPL Have any investing questions?Ask them now: [URL],2020-07-18T15:57:14Z,2114257,228881204
$TSLA  $SPOT $GPS $NFLX $AAPL do you have a written blog on any of these stocks (bull or bear) and want it published on our website (www.shortmetina.com) ?  Send the article to support@shortmetina.com for review.  Writer gets full credit for the body of work.,2020-07-18T15:46:06Z,640084,228879729
$SPY I hate how gurus talk about diversification but we have buffet going all in on $AAPL,2020-07-18T15:45:05Z,2241609,228879606
$SPY $QQQ $MSFT $UVXY $AAPL Sneak Peek into our weekly Research Report construction under way.,2020-07-18T15:44:01Z,812524,228879450
$SPY $TSLA $AAPL $QQQ $XSPA Yo my stock friends have ya&39;ll heard my Bitcoin song yet?[URL],2020-07-18T15:42:53Z,2969918,228879293
$AMZN $AAPL  $GOOGL $FB Underrated King of data coming for the public [URL],2020-07-18T15:42:04Z,3354965,228879192
"$FB $AAPL $SHOP $ROKU Tide Indicators for 18 July 2020 had been updated. Please visit blog to view the full Tide Indicators updates: [URL] week, the fund flow of Crude oil 1 also flipped back to Long on the stock market and now majority of my Tide Indicators are Long on the stock market. This is a sign that the fund flow of the stock market might be switching back to Bullish soon.For the recent week, the stock market has been pretty flat and I am unable to have any meaningfully conclusion of the next market direction yet. Pending next week price action, I am still maintaining my Bearish view here. However, I will say that the longer the market stay at the current level, it will be more Bullish for the stock market. Therefore, it will be very important to see the market move down from the current level soon to maintain my Bearish view. I will share more in my full Tide Indicators analysis on 20 July 2020.",2020-07-18T15:32:22Z,3755420,228877985
$AAPL has an average volume of 34467100. This is a good sign as it is always nice to have a liquid stock. [URL],2020-07-18T15:31:05Z,47688,228877828
$AAPL NEW ARTICLE : India&39;s Smartphone Market Got Cut in Half Last Quarter [URL],2020-07-18T15:27:06Z,1555408,228877331
$AAPL here is the story on vaccine news coming next week.[URL],2020-07-18T15:21:58Z,1549420,228876682
$TSLA $AAPL Apple&39;s secret plan to sell more EVs than Tesla.  Thoughts?[URL],2020-07-18T15:21:02Z,3068832,228876582
I&39;M JACKED TO MY TITS FOR NEXT WEEK BOYS! $SPY $TSLA $AAPL $QQQ $NVDA [URL] Taking a look at the chart and the setup for next week ready to EXPLODE! stockmarket daytrading,2020-07-18T15:20:07Z,690442,228876457
$AAPL $BA $AMZN $MSFT $GOOGL Mind the Gap Monday&39;s,2020-07-18T15:16:55Z,1802361,228876033
"$AAPL i think the only megacap tech stock to make a new weekly closing high. Overbought on the weekly, but can stay that way for weeks. See the cluster of blue candles from October to Feb.",2020-07-18T15:16:42Z,253775,228876016
"$AAPL Next week is Green. With vaccine news, and the earnings of big tech companies. They go back to their highs again. Usually this kind of dip happens before every earnings if you can check the past quarter earnings. May be news channels, big boys everyone plan to spread negative news right before earnings as they very well know these companies beat the earnings to the moon. And they would go to their new highs again which would be more than 52week high. The point here everyone has to understand is they are just comparing the price of these big companies to last December, Apple price was in 100s in 2017. Year after Year as the company is growing their price goes high. Next year it might be in 500&39;s .",2020-07-18T15:03:10Z,3387332,228874765
$AAPL Monday open $390+  :rocket:   :rocket: ,2020-07-18T14:58:03Z,762071,228874401
$AAPL is it going to stay on this strong uptrend through EOM?,2020-07-18T14:44:53Z,2926439,228873499
EV Startup Founder Rides Cash Wave to Reboot Once-Dashed Dream  $GM $F $AMZN $IT $AAPL [URL],2020-07-18T14:43:11Z,2762379,228873359
"! Most profitable trading community, 495% profits in an hour. I made over 87k in the last 10 months. Really awesome place for stocks, options, day &amp; swing trading, Check it out and make profit: trade4profits.weebly.com$TSLA $BABA $AMD $AAPL $DJIA",2020-07-18T14:34:06Z,3769872,228872717
$AAPL NEW ARTICLE : Don&39;t Waste Your Money on Penny Stocks; These 3 Stocks Are Better Buys [URL],2020-07-18T14:27:07Z,1555408,228872220
"$SPY $AAPL $VIX $GOOG $TSLA Quant Trader here. $40k account finished just over +20% NAV since 6/1 inception. We gave some back after a remarkable rally, took profit on our short term trades, realized just over $3k from stock and option plays, reduced the risk ahead of Friday, and added almost +12% NAV this week. If you want to learn how to trade and become profitable you can follow along with me. I post all my trades so there isn&39;t any bullshit. You can find my story in my profile and what i hope to accomplish here by helping others learn how to trade and reach their financial freedom as well. It&39;s also free, no strings attached. And it&39;s free.I will be conducting another option and volatility analysis this weekend to discern market direction for the following week. The newsletter is free and you can find my email in my account to subscribe to the weekly and daily reports. I will also be putting together another playbook of my top 5-10 trades that i&39;ll be looking to enterCheers",2020-07-18T14:21:55Z,1563159,228871871
"$AAPL $DJIA $NFLX $TWTR Best trading community, 560% profits in an hour. I made over 52k in last 5 months. Really awesome place for stocks, options, day &amp; swing trading: stocks-billionaires.weebly.com",2020-07-18T14:16:20Z,3810777,228871498
$AAPL See you over $400 @ beginning of August.,2020-07-18T14:05:25Z,3810888,228870646
$TSLA $AAPL interesting YouTube video: [URL],2020-07-18T14:00:41Z,2249849,228870336
A thought $AAPL $TSLA $AMZN $SPY $FB,2020-07-18T13:57:43Z,2859254,228870109
$AAPL gap up monday?,2020-07-18T13:54:08Z,2997370,228869842
$AAPL $GOOG $GOOGL $TSLA $TWTR,2020-07-18T13:53:47Z,3810608,228869822
$AAPL economies don’t work with  social distancing,2020-07-18T13:53:13Z,3760661,228869785
$AAPL to $500  :rocket: . Fuck the hater. Tim Cook says get a damn Android .,2020-07-18T13:38:10Z,1850583,228868718
$AAPL Oh My God! I have never seen such winning rates. Artificial Intelligence Integrated Trading! Guys Check the First one ranked in Google  &gt;&gt; [URL],2020-07-18T13:29:18Z,3810400,228868175
"$AAPL I told you the $220 vicinity was, the sweet spot to buy. Too bad,  it was missed  by just $3 [URL]",2020-07-18T13:23:20Z,265017,228867754
$SPY $QQQ $DJIA $BA $AAPL [URL],2020-07-18T13:20:03Z,2178417,228867539
"$AUY $GOOG $NLST $IBIO $AAPL  Excellent  room,  Up to 308% profits  in an hour  and best chatroom for stocks and options. For a limited time,we are opening our trading chatroom to the public! Come learn, and get these gains with us: billionsstocksmarket.weebly.com",2020-07-18T13:18:30Z,3810544,228867434
$AAPL,2020-07-18T13:18:08Z,147925,228867408
Latest vaccine update. Who&39;s going to win the race  :man_shrugging:  $AAPL $MSFT $SPY $DKNG,2020-07-18T13:09:48Z,236839,228866830
"$AAPL going into next earnings all puts ! This is priced to perfection lol ! Dumping $12,000 into puts",2020-07-18T12:22:38Z,219929,228863701
"$AAPL $SPY Larry Williams predicts a correction begin about July 28 , strangely enough Apple reports earnings 2 days after he could be off by 2 days !",2020-07-18T12:19:48Z,219929,228863554
"$AAPL Sentiment is highly positive right now. News mentions: positive (36), negative (1), neutral (14) Sentiment score: +1.304 (scale of -1.5 to +1.5) Stock alerts, news, and research tools at tradethehalt.com",2020-07-18T12:02:07Z,2942797,228862607
"Low-Volatility Manager Sold Microsoft, Disney, Apple Stock, Bought Monster  $MSFT $DIS $AAPL $MNST $ZM [URL]",2020-07-18T11:04:07Z,2762379,228859865
Apple $AAPL Trading Report [URL],2020-07-18T10:15:05Z,456768,228857979
"$AAPL is currently trading near its 52 week high, which is a good sign, certainly when compared to the index. [URL]",2020-07-18T09:57:00Z,47688,228857343
$AAPL daily is the picture of power consistently climbing higher with very small pullbacks [URL],2020-07-18T09:32:40Z,266242,228856424
$AAPL $TWTR $NBRV $OVV $[URL],2020-07-18T09:28:55Z,974409,228856251
EU Fight to Regulate U.S. Tech Giants Expands Despite Court Loss  $GOOGL $AMZN $FB $AAPL [URL],2020-07-18T08:44:11Z,2762379,228854109
"$AAPL $TRIB if this trash Codex can get to 20$ and this is serious Company with best in the world? this is testing powerhouse . This is better &gt;genmark , &gt; codex. This should have about 1 B mc.20$ in no time!This has mutiple fda test approvals already! BUY ALL YOU CAN IN 3. Monday probably this gaps.",2020-07-18T08:08:36Z,1552162,228852298
$AAPL $TSLA $NKLA $PLUG $SQ Time lapse of a few tickers from today&39;s rally.  bit.ly/radeforprofit1,2020-07-18T07:55:35Z,3810027,228851627
$SPCE - Swing Trade Idea - Oct 16 22C - bid/ask: 3.25/3.55Names Disney executive Colgazier as the new CEO (up 4.3% AH)If SPCE can break above $19.91 it can run to 22.50 bit.ly/swingtradeidea2-$AMZN $AMD $AAPL $BA,2020-07-18T07:52:41Z,3810027,228851483
"$AAPL $TSLA $NKLA $PLUG $SQ Psychological Traps Investors Should Avoid :backhand_index_pointing_right:  Irrational Exuberance by Overconfidence Bias.When enough investors are overconfident, we have the conditions of Greenspan&39;s famous, &quot;irrational exuberance,&quot; where investor overconfidence pumps the market up to the point where a huge correction is inevitable.3﻿ The investors who get hit the hardest — the ones who are still all-in just before the correction — are the overconfident ones who are sure that the bull run will last forever. Trusting that a bull won&39;t turn on you is a sure way to get yourself gored. [URL]",2020-07-18T07:51:23Z,1165200,228851411
$AAPL $TWTR $OVV $NBRV Here you go!This is why Masks do not work.Average temperature in a air conditioned office or home is normally 74 to 76 degrees.  The COVID-19 Virus will last at least a half a day on normal surfaces .  Surfaces like door handle going into a building. Chairs and credit card machines people touch with their infected hands RIGHT after they put on their infected mask before entry of any building   This works out great stopping the spread of the Virus       when you have people breathing and coughing into their stylish everyday cloth  Mask made at home or bought on Amazon. The Virus is point one (.10) microns in diameter a N95 Mask can filter the virus fairly well. A normal mask is just a joke.[URL],2020-07-18T07:36:17Z,974409,228850587
$QQQ $spy $tsla $aapl $amd Anyone interested in selling me their shares? bit.ly/profitforallofyou1,2020-07-18T07:31:04Z,3809902,228850286
"$SPY  $AAPL $TSLA $BABA  401K idea: allocate some portion to Emerging Market ETF : $VWO MSCI .  2020 GDP Forecast US: - 6.6 % China: + 3~4%  Portfolio inflows to emerging markets jumped to $32.1 billion in June from $3.5 billion in May, the bulk of it in debt securities, the Institute of International Finance said on Wednesday.  [URL]  [URL]  [URL]",2020-07-18T06:23:50Z,1165200,228846336
$AAPL $GOOG $GOOGL $TSLA $TWTR,2020-07-18T06:03:28Z,3809576,228845003
$AAPL,2020-07-18T06:00:29Z,2826617,228844813
$AAPL the sell pressure was quite high today. It seemed that the price was somehow manipulated to stay above $385 (for options?!) Up or down the next move can be significant.,2020-07-18T05:55:35Z,3498501,228844482
$AAPL time to lock in some profits. Pullback to $260-270 area likely.,2020-07-18T05:51:39Z,359571,228844219
$MSFT $AAPL $SPCE $MRNA $TSLA,2020-07-18T05:38:31Z,3809546,228843310
"$SIRI $AAPL $UVXY $ISRG Most profitable trading chatroom. Up to 690% profit. I made over 95k in the last 10 months. . lf you really want to make a huge profit on Stocks  trading. Come learn, and get gains with us:  stocktraders-100713.weeblysite.com/",2020-07-18T05:04:09Z,3809530,228840657
"$SPY $TSLA $AMZN $AAPL Does the Fed have your back? Are they all powerful? Maybe you didn’t know they once  went bankrupt!“Mr. Chairman, we have in this Country one of the most corrupt institutions the world has ever known. I refer to the Federal Reserve Board and the Federal Reserve Banks, hereinafter called the Fed. The Fed has cheated the Government of these United States and the people of the United States out of enough money to pay the Nation&39;s debt. The depredations and iniquities of the Fed has cost enough money to pay the National debt several times over.&quot;This evil institution has impoverished and ruined the people of these United States, has bankrupted itself, and has practically bankrupted our Government. It has done this through the defects of the law under which it operates, through the maladministration of that law by the Fed and through the corrupt practices of the moneyed vultures who control it.”[URL]",2020-07-18T04:39:42Z,228185,228838330
$AAPL Now they are saying big news about vaccine trials coming on Monday! Consensus is the news will be very positive! Pair that with big earnings week.  :chart_increasing:  :rocket: ,2020-07-18T04:24:42Z,1549420,228836865
$AAPL go check out Ecor just got approved by the fda !  :chart_increasing:  :OK_hand: come join,2020-07-18T04:11:03Z,3678145,228835394
$AAPL looking for this to go back up. [URL],2020-07-18T03:57:27Z,2229274,228833853
$AAPL has a Return On Equity of 72.96%. This is amongst the best returns in the industry. [URL],2020-07-18T03:52:00Z,47688,228833226
$TSLA  $AAPL  $MSFT  $FB  $MAXR,2020-07-18T03:41:21Z,3002177,228831957
$AAPL take a byte!  [URL],2020-07-18T03:31:33Z,3246177,228830695
"$LK They speak of those who bought $AAPL in the 80&39;s, $MSFT in the 90&39;s, $AMZN in the 2000&39;s, $NFLX in the 10&39;s. and a decade from now when Luckin is triple-digits they will speak of those who bought $LK in 2020 for under $3 per share. This is how legends are made. You will tell your grandchildren of this trade of a lifetime.",2020-07-18T03:27:44Z,3762054,228830190
